scenario_idx,target_tensor,fault_type,noise_model,intensity,bit_index,n_bitflips,repeats,keep_prob,row_span,inject_every,seed,min_seg_len,fault_start,fault_end,frames_in_window,mean_iou_da,mean_iou_ll,mean_pearson_da,mean_pearson_ll,mean_area_diff_da,mean_area_diff_ll,mean_pos_shift_da,mean_pos_shift_ll,det_consistency_rate,mean_det_iou,mean_det_conf_drop,mean_det_count_g,mean_det_count_f,mean_det_count_diff,runtime_sec
312,model.2.cv4.conv.weight,single,gaussian,0.05,,1,10,0.1,0.7,1,17,2,1,266,266,0.9984076881454506,0.9969822339454297,0.9990705276438877,0.998460780782987,0.001126284687735689,0.0012830878891562,0.00022727851321529343,0.00021277042184317195,0.9984199944627328,0.9982299988188773,-0.00012967662937226747,9.605263157894736,9.601503759398497,-0.0037593984962406013,43.62716317176819
313,model.2.m.0.cv1.conv.weight,single,gaussian,0.82,,1,10,0.1,0.7,1,16,2,1,266,266,0.9763851441434959,0.9496664851261931,0.9858316876793605,0.973598038003735,0.01979055922777728,0.024114519063559898,0.004250967667847305,0.0040585496882628545,0.9810712281057551,0.9779939075792117,0.0010826260850944065,9.605263157894736,9.609022556390977,0.0037593984962406013,41.488171339035034
314,model.2.m.0.cv2.conv.weight,single,gaussian,0.93,,1,10,0.1,0.7,1,20,2,1,266,266,0.9938467181332447,0.9846132317359862,0.9963639554951205,0.9920996612131945,0.004558914598221101,0.007434848867336782,0.0010348271522545953,0.0013356670939131748,0.995032637414909,0.9935332837797292,5.4924129034305045e-06,9.605263157894736,9.593984962406015,-0.011278195488721804,42.956751585006714
315,model.3.conv.weight,single,gaussian,0.76,,1,10,0.1,0.7,1,18,2,1,266,266,0.9982180827899373,0.995507466085151,0.9989533713392668,0.9977059477991586,0.0011159912227622563,0.0018928179522476301,0.0002571241799574046,0.00033988419066735104,0.997831300739888,0.9974090909105392,2.167750410670975e-06,9.605263157894736,9.612781954887218,0.007518796992481203,43.66025900840759
316,model.4.cv1.conv.weight,single,gaussian,0.29,,1,10,0.1,0.7,1,9,2,1,266,266,0.9982985622285594,0.9959274587413334,0.9990046128561426,0.9979215912068325,0.0011068558925371025,0.0016907847263976324,0.00023542677923985039,0.00031221774160390605,0.9976926966539155,0.9974250833476217,-6.896611421096182e-05,9.605263157894736,9.62406015037594,0.018796992481203006,43.19103741645813
317,model.4.cv2.weight,single,gaussian,0.13,,1,10,0.1,0.7,1,3,2,1,266,266,0.9992529848278366,0.9974861810234431,0.9995596476075758,0.9987182239682457,0.0004295513515304726,0.0010672221698963843,9.953031344672516e-05,0.0001736188136535156,0.9991129138636065,0.998927159423281,4.227335161685169e-05,9.605263157894736,9.609022556390977,0.0037593984962406013,43.837515354156494
318,model.4.cv3.weight,single,gaussian,0.74,,1,10,0.1,0.7,1,4,2,1,266,266,0.993334359005669,0.9800538779917374,0.9960705771207292,0.9897254238465764,0.004890166576825745,0.008623521039859064,0.0010151142528084859,0.0014299931981601038,0.9901203888886911,0.9904838320070918,-0.0001218848994662309,9.605263157894736,9.601503759398497,-0.0037593984962406013,43.30411505699158
319,model.4.cv4.conv.weight,single,gaussian,0.32,,1,10,0.1,0.7,1,5,2,1,266,266,0.9976224245403856,0.992248969880529,0.9986004385856573,0.9960373226386611,0.0014525645545802705,0.0033594275736283825,0.0003091546775133746,0.000564991691330709,0.9982566064283518,0.996637270027356,-9.052596938488578e-05,9.605263157894736,9.61654135338346,0.011278195488721804,44.08952713012695
320,model.4.m.0.cv1.conv.weight,single,gaussian,0.36,,1,10,0.1,0.7,1,2,2,1,266,266,0.9969949940808294,0.9931031574549861,0.9982321524766041,0.9964746816230892,0.002167940043735899,0.003228904012677908,0.00043893464535209146,0.0004837643740076231,0.9947379413445896,0.995873279106113,-3.258555285990133e-05,9.605263157894736,9.612781954887218,0.007518796992481203,42.57689332962036
321,model.4.m.0.cv2.conv.weight,single,gaussian,0.73,,1,10,0.1,0.7,1,10,2,1,266,266,0.9985714124363344,0.9965197249086928,0.9991667136227401,0.9982241874833312,0.000957012385905464,0.0016069679200616514,0.00019617344510493303,0.00024406368284747893,0.997891109352328,0.9981349727640909,-7.007060182425833e-05,9.605263157894736,9.609022556390977,0.0037593984962406013,42.797577142715454
322,model.4.m.1.cv1.conv.weight,single,gaussian,0.62,,1,10,0.1,0.7,1,17,2,1,266,266,0.9955711669975806,0.9889521546906062,0.9973913418375974,0.9943403980783697,0.0031684926176225696,0.0051458262279416075,0.0006992131708881033,0.0007863949438278095,0.9946672759593217,0.9933536590792247,1.1396672617746154e-05,9.605263157894736,9.6203007518797,0.015037593984962405,43.86894655227661
323,model.4.m.1.cv2.conv.weight,single,gaussian,1.0,,1,10,0.1,0.7,1,4,2,1,266,266,0.9985950891264737,0.9961888918694517,0.9991759745894772,0.9980552208567833,0.0008390825616379869,0.0015707987716126139,0.00019017518385897476,0.0002717745452336549,0.9974548112706006,0.9979314762081115,1.7805507900818585e-06,9.605263157894736,9.605263157894736,0.0,43.94914484024048
324,model.4.m.2.cv1.conv.weight,single,gaussian,0.9,,1,10,0.1,0.7,1,6,2,1,266,266,0.9952119474946001,0.9850114054545434,0.997174508579142,0.9922997288670343,0.003128417757594801,0.006211647639663545,0.0007043475398587784,0.0009503078189982636,0.9944139891458846,0.9918007667243144,0.00016809022809046313,9.605263157894736,9.6203007518797,0.015037593984962405,43.88386344909668
325,model.4.m.2.cv2.conv.weight,single,gaussian,0.15,,1,10,0.1,0.7,1,8,2,1,266,266,0.9998043948649766,0.999406803912977,0.9998850980687889,0.9996978236144922,0.00011408405050627733,0.00026178359858217083,2.551255732707205e-05,4.801881523606555e-05,1.0,0.9997709987350419,4.32060361609236e-06,9.605263157894736,9.612781954887218,0.007518796992481203,43.272592544555664
326,model.5.conv.weight,single,gaussian,0.36,,1,10,0.1,0.7,1,17,2,1,266,266,0.999774229793492,0.9996277933589827,0.9998681763016098,0.9998104355454717,0.00014718868877358317,0.00019801616053641348,3.1392197393848913e-05,3.863964051086822e-05,1.0,0.9997738221008018,3.8753379046907936e-05,9.605263157894736,9.609022556390977,0.0037593984962406013,43.438881397247314
